ID,numero,nombre,tipo_ID,createdAt,createdBy,modifiedAt,modifiedBy
5f05d7ec-9714-4557-9be0-0339ab319ca2,61300004,Refuerzo Vacacional ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
7177133e-aef2-4f00-806b-e190078e6d7a,61300005,SupervisiÃ³n Sereno  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
fd4fe221-a14b-475d-a0e5-b40b7de1abf0,61300006,Supervisor De Seguri,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
d7764b75-5f76-4fcb-a60f-8702dd4f8b8f,61300007,Supervisor Z. Sur   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f4975201-b28b-4398-bd21-bf6af94b4ac7,61300008,VehÃ­culo Mellex     ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
69406a92-b21e-4c36-a96c-fdd1bd84c33f,61300009,Vigilador De Recepci,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
52a246c0-7860-41b9-83c4-6dcabf6a1a70,61300010,Vigilador General   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
39ae2e85-fcec-4027-89f7-e9643b5394b8,61300011,Vigilador Grupo Exte,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
8f80dd5f-a476-461f-8d0e-24ea2f915113,61300012,Vigilador Grupo Exte,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
cadb8b67-d911-46c9-b421-4e7d35d4a813,61300013,Vigilador Grupo Inte,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
c1fbe849-64a3-4ce9-ac25-2a2d083b2753,61300014,Vigilador Nocturno  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
8ce963fe-e93b-4d0d-b731-5fa94e75890e,61310000,Adicional Abogados  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
8932c81b-9f2c-4f17-a864-06872d72681e,61310001,Honorarios Abonos De,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
1ed7fe1b-4ea7-4ffe-8d28-52dc4d6208a8,61320000,AuditorÃ­a           ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
cd51b0d7-ddbd-4ef3-823f-68c79899334e,61320001,Consultoras         ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
97740449-ad82-45d4-995d-713c0ec9c060,61330000,Contrato De Laborato,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
9c7d18a8-a2e1-4c6f-8a1d-969a2366d63d,61330001,Control De Calidad  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
be2afcf7-153e-48ab-b639-8bbdae98a81b,61330002,Seg E Higiene       ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
d0c4f5d3-66e2-4b1e-b956-0e74cb0c977f,61340000,Estudios De Mercado ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
899a74f8-7611-4365-84e2-6032efdf9927,61350000,AgroquÃ­micos        ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f94f065f-b1e0-40e0-97dc-9f020fcb9f25,61350001,Asesores De Agua    ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
e2d1e4a8-de19-4434-9087-0d479a1c38d9,61350002,AtenciÃ³n Clientes   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
6e8d5d81-b363-4859-8d8e-3dcba696e45b,61350003,Contadores          ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
d4e92d09-f007-4627-8b75-18ebaddd5bfe,61350004,EnergÃ©ticos         ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
43f38765-8393-41be-b0f4-05c00c4a02da,61350005,EscribanÃ­a          ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
49cee9ca-2f9a-4646-a5ea-a1e2255e2127,61350006,Habilitaciones      ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
1b7e4717-21ce-4442-a3f4-50f0ccdae52f,61350007,Honorarios GestiÃ³n C,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
a6045f5d-31d6-4b1c-8735-80a686fc2f7a,61350008,Honorarios TÃ©cnicos ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
bfde33c8-9429-47dd-96b2-3355c149a47c,61350009,Impuestos Internos  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
0151a11b-8aac-4ef9-80b0-8e24d2e7c20e,61350010,Inventario Terceriza,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
cc8d6655-141f-4a0d-b795-eba4e4969c06,61350011,Inventario Terceriza,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
